 "rsNr" , "dateApplicability" , "title" , "abrev" , "fileUrl" ,
 "0.193.411.63" , "1927-05-01" , "Traité de conciliation du 11 octobre 1924 entre la Suisse et l'Autriche (avec prot. fin.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/279_283_261/19270501/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-279_283_261-19270501-fr-pdf-a.pdf" ,
 "0.193.411.72" , "1927-11-12" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 5 février 1927 entre la Suisse et la Belgique" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/43/500_520_516/19271112/fr/pdf-a/fedlex-data-admin-ch-eli-cc-43-500_520_516-19271112-fr-pdf-a-2.pdf" ,
 "0.193.411.98" , "1925-04-07" , "Traité du 23 juin 1924 relatif au règlement judiciaire des différends qui viendraient à s'élever entre la Confédération suisse et la République des Etats-Unis du Brésil" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/285_289_267/19250407/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-285_289_267-19250407-fr-pdf-a-1.pdf" ,
 "0.193.412.27" , "1967-01-27" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 22 janvier 1963 entre la Confédération Helvétique et la République Fédérale du Cameroun" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/217_213_222/19670127/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-217_213_222-19670127-fr-pdf-a-2.pdf" ,
 "0.193.412.63" , "1930-12-29" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 20 août 1927 entre la Suisse et la Colombie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/47/2_2_2/19301229/fr/pdf-a/fedlex-data-admin-ch-eli-cc-47-2_2_2-19301229-fr-pdf-a-1.pdf" ,
 "0.193.412.85" , "1967-09-08" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 15 janvier 1965 entre la Suisse et Costa Rica" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/1285_1325_1319/19670908/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-1285_1325_1319-19670908-fr-pdf-a-1.pdf" ,
 "0.193.412.89" , "1968-03-20" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 22 octobre 1962 entre la Suisse et la Côte-d'Ivoire" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1968/553_577_569/19680320/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1968-553_577_569-19680320-fr-pdf-a-1.pdf" ,
 "0.193.412.91" , "2002-06-13" , "Traité de conciliation et d'arbitrage du 23 mai 1995 entre la Confédération suisse et la République de Croatie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2002/584/20020613/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2002-584-20020613-fr-pdf-a.pdf" ,
 "0.193.413.14" , "1925-05-18" , "Traité de conciliation du 6 juin 1924 entre la Suisse et le Danemark" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/300_304_282/19250518/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-300_304_282-19250518-fr-pdf-a-2.pdf" ,
 "0.193.413.32" , "1927-01-29" , "Traité de conciliation et de règlement judiciaire du 20 avril 1926 entre la Suisse et l'Espagne" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/43/56_61_60/19270129/fr/pdf-a/fedlex-data-admin-ch-eli-cc-43-56_61_60-19270129-fr-pdf-a.pdf" ,
 "0.193.413.36" , "1932-05-23" , "Traité d'arbitrage et de conciliation du 16 février 1931 entre la Suisse et les Etats-Unis d'Amérique" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/48/290_298_316/19320523/fr/pdf-a/fedlex-data-admin-ch-eli-cc-48-290_298_316-19320523-fr-pdf-a-1.pdf" ,
 "0.193.413.45" , "1928-06-11" , "Traité de conciliation et de règlement judiciaire du 16 novembre 1927 entre la Suisse et la Finlande" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/44/398_418_412/19280611/fr/pdf-a/fedlex-data-admin-ch-eli-cc-44-398_418_412-19280611-fr-pdf-a-1.pdf" ,
 "0.193.413.49" , "1934-03-23" , "Traité de conciliation et d'arbitrage obligatoire du 6 avril 1925 entre la Suisse et la France" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/50/266_275_314/19340323/fr/pdf-a/fedlex-data-admin-ch-eli-cc-50-266_275_314-19340323-fr-pdf-a-1.pdf" ,
 "0.193.413.67" , "1967-02-09" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 7 juillet 1965 entre la Confédération Suisse et le Royaume-Uni de Grande-Bretagne et d'Irlande du Nord (avec annexes et échange de lettres)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/201_223_207/19670209/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-201_223_207-19670209-fr-pdf-a.pdf" ,
 "0.193.413.671" , "1970-08-28" , "Echange de lettres entre la Confédération suisse et le Royaume de Grande-Bretagne et d'Irlande du Nord des 21/28  août 1970 relatif à l'application au Bailliage de Guernesey  et à l'Ille de Man du Traité de conciliation, de règlement judiciaire et d'arbitrage du 7 juillet 1965" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1970/1087_1083_1083/19700828/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1970-1087_1083_1083-19700828-fr-pdf-a-1.pdf" ,
 "0.193.413.72" , "1929-02-28" , "Traité de conciliation et de règlement judiciaire du 21 septembre 1925 entre la Suisse et la Grèce" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/45/58_60_58/19290228/fr/pdf-a/fedlex-data-admin-ch-eli-cc-45-58_60_58-19290228-fr-pdf-a-1.pdf" ,
 "0.193.414.18" , "1995-04-24" , "Traité d'arbitrage et de conciliation du 17 décembre 1992 entre la Confédération suisse et la République de Hongrie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1995/3968_3968_3968/19950424/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1995-3968_3968_3968-19950424-fr-pdf-a.pdf" ,
 "0.193.414.49" , "1966-12-14" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 2 août 1965 entre la Suisse et Israël" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1966/1539_1593_1577/19661214/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1966-1539_1593_1577-19661214-fr-pdf-a-1.pdf" ,
 "0.193.414.54" , "1925-01-29" , "Traité de conciliation et de règlement judiciaire du 20 septembre 1924 entre la Suisse et l'Italie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/179_183_181/19250129/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-179_183_181-19250129-fr-pdf-a-1.pdf" ,
 "0.193.414.63" , "1925-12-19" , "Traité de règlement judiciaire du 26 décembre 1924 entre la Suisse et le Japon" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/42/26_26_24/19251219/fr/pdf-a/fedlex-data-admin-ch-eli-cc-42-26_26_24-19251219-fr-pdf-a.pdf" ,
 "0.193.414.94" , "1969-09-16" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 23 juillet 1963 entre la Confédération Suisse et la République du Libéria" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1969/977_1001_999/19690916/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1969-977_1001_999-19690916-fr-pdf-a-1.pdf" ,
 "0.193.415.18" , "1930-09-15" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 16 septembre 1929 entre la Suisse et le Luxembourg" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/46/520_528_534/19300915/fr/pdf-a/fedlex-data-admin-ch-eli-cc-46-520_528_534-19300915-fr-pdf-a-1.pdf" ,
 "0.193.415.23" , "1967-02-04" , "Traité de conciliation, d'arbitrage et de règlement judiciaire du 11 mai 1965 entre la Suisse et Madagascar" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1967/227_239_232/19670204/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1967-227_239_232-19670204-fr-pdf-a-1.pdf" ,
 "0.193.415.89" , "1967-12-15" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 2 août 1963 entre la Suisse et le Niger" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1968/385_409_409/19671215/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1968-385_409_409-19671215-fr-pdf-a-1.pdf" ,
 "0.193.415.98" , "1926-07-08" , "Traité de conciliation du 21 août 1925 entre la Suisse et la Norvège" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/42/280_300_296/19260708/fr/pdf-a/fedlex-data-admin-ch-eli-cc-42-280_300_296-19260708-fr-pdf-a-1.pdf" ,
 "0.193.416.36" , "1927-06-11" , "Traité de conciliation du 12 décembre 1925 entre la Suisse et les Pays-Bas" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/43/146_154_152/19270611/fr/pdf-a/fedlex-data-admin-ch-eli-cc-43-146_154_152-19270611-fr-pdf-a-2.pdf" ,
 "0.193.416.49" , "1994-03-09" , "Traité de conciliation et d'arbitrage du 20 janvier 1993 entre la Confédération suisse et la République de Pologne" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/1046_1046_1046/19940309/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-1046_1046_1046-19940309-fr-pdf-a.pdf" ,
 "0.193.416.54" , "1929-11-09" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 17 octobre 1928 entre la Suisse et le Portugal" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/45/506_532_494/19291109/fr/pdf-a/fedlex-data-admin-ch-eli-cc-45-506_532_494-19291109-fr-pdf-a.pdf" ,
 "0.193.416.63" , "1926-08-27" , "Traité de conciliation, de règlement judiciaire et d'arbitrage obligatoires du 3 février 1926 entre la Suisse et la Roumanie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/42/521_550_400/19260827/fr/pdf-a/fedlex-data-admin-ch-eli-cc-42-521_550_400-19260827-fr-pdf-a-1.pdf" ,
 "0.193.417.141" , "1925-02-14" , "Traité de conciliation du 2 juin 1924 entre la Suisse et la Suède" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/207_211_207/19250214/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-207_211_207-19250214-fr-pdf-a-1.pdf" ,
 "0.193.417.142" , "1995-07-13" , "Convention d'arbitrage du 17 décembre 1904 entre la Suisse et la Suède et Norvège (avec prot. de signature)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/21/632_583_600/19950713/fr/pdf-a/fedlex-data-admin-ch-eli-cc-21-632_583_600-19950713-fr-pdf-a.pdf" ,
 "0.193.417.41" , "1930-06-07" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 20 septembre 1929 entre la Suisse et la Tchécoslovaquie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/46/310_314_320/19300607/fr/pdf-a/fedlex-data-admin-ch-eli-cc-46-310_314_320-19300607-fr-pdf-a-2.pdf" ,
 "0.193.417.63" , "1930-08-07" , "Traité de conciliation, de règlement judiciaire et d'arbitrage du 9 décembre 1928 entre la Suisse et la Turquie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/46/474_482_486/19300807/fr/pdf-a/fedlex-data-admin-ch-eli-cc-46-474_482_486-19300807-fr-pdf-a-1.pdf" ,
 "0.196.116.3" , "1926-03-07" , "Traité du 25 mai 1925 sur l'application de traités antérieurs en matière de relations juridiques entre la Suisse et l'Autriche (avec prot. fin.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/42/170_190_183/19260307/fr/pdf-a/fedlex-data-admin-ch-eli-cc-42-170_190_183-19260307-fr-pdf-a.pdf" ,
 "0.196.116.31" , "1926-03-07" , "Echange de notes du 6 mars 1926 entre la Suisse et l'Autriche concernant l'application de traités antérieurs" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/42/172_192_186/19260307/fr/pdf-a/fedlex-data-admin-ch-eli-cc-42-172_192_186-19260307-fr-pdf-a.pdf" ,
 "0.196.116.32" , "1949-11-30" , "Echange de notes des 7 juillet 1948/11 octobre et 30 novembre 1949 concernant la validité des traités conclus entre la Suisse et l'Autriche" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1950/87_87_88/19491130/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1950-87_87_88-19491130-fr-pdf-a.pdf" ,
 "0.201" , "2023-05-17" , "Statut du 31 octobre 1951 de la Conférence de La Haye de droit international privé" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1957/477_476_495/20230517/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1957-477_476_495-20230517-fr-pdf-a.pdf" ,
 "0.202" , "2011-06-23" , "Statut organique de l'Institut international pour l'Unification du droit privé, du 15 mars 1940" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1964/471_466_467/20110623/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1964-471_466_467-20110623-fr-pdf-a.pdf" ,
 "0.203" , "2019-06-25" , "Protocole du 25 septembre 1950 relatif à la Commission internationale de l'état civil (avec prot. add.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1974/1385_1385_1385/20190625/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1974-1385_1385_1385-20190625-fr-pdf-a.pdf" ,
 "0.211.112.112" , "2016-02-23" , "Convention du 8 septembre 1976 relative à la délivrance d'extraits plurilingues d'actes de l'état civil" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1990/669_669_669/20160223/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1990-669_669_669-20160223-fr-pdf-a.pdf" ,
 "0.211.112.113" , "2022-07-01" , "Convention du 14 mars 2014 relative à la délivrance d’extraits et de certificats plurilingues et codés d’actes de l’État civil (Convention CIEC n° 34)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/354/20220701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-354-20220701-fr-pdf-a.pdf" ,
 "0.211.112.12" , "2013-04-04" , "Convention du 26 septembre 1957 relative à la délivrance gratuite et à la dispense de légalisation des expéditions d'actes de l'état civil (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1960/1365_1421_1421/20130404/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1960-1365_1421_1421-20130404-fr-pdf-a.pdf" ,
 "0.211.112.13" , "1990-04-01" , "Convention du 14 septembre 1961 portant extension de la compétence des autorités qualifiées pour recevoir les reconnaissances d'enfants naturels" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1964/553_549_553/19900401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1964-553_549_553-19900401-fr-pdf-a.pdf" ,
 "0.211.112.14" , "2022-08-17" , "Convention du 10 septembre 1964 relative aux décisions de rectification d'actes de l'état civil (avec annexes)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1966/538_557_554/20220817/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1966-538_557_554-20220817-fr-pdf-a-2.pdf" ,
 "0.211.112.15" , "2017-07-03" , "Convention du 5 septembre 1980 relative à la délivrance d'un certificat de capacité matrimoniale (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1990/904_904_904/20170703/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1990-904_904_904-20170703-fr-pdf-a.pdf" ,
 "0.211.112.413.6" , "1988-07-01" , "Accord du 4 novembre 1985 entre la Confédération suisse et la République fédérale d'Allemagne sur la suppression de la légalisation et l'échange des actes de l'état civil, ainsi que sur la délivrance de certificats de capacité matrimoniale (avec prot. et annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1988/1179_1179_1179/19880701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1988-1179_1179_1179-19880701-fr-pdf-a.pdf" ,
 "0.211.112.416.3" , "1976-08-24" , "Accord du 26 avril 1962 entre la Confédération suisse et la République d'Autriche sur la suppression de la légalisation et sur l'échange des actes de l'état civil, ainsi que sur la délivrance de certificats de capacité matrimoniale (avec annexes)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1962/1601_1659_1681/19760824/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1962-1601_1659_1681-19760824-fr-pdf-a.pdf" ,
 "0.211.112.417.2" , "1925-11-01" , "Déclaration du 3 septembre 1925 entre la Suisse et la Belgique concernant la légalisation d'actes de l'état civil" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/41/633_655_649/19251101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-41-633_655_649-19251101-fr-pdf-a-1.pdf" ,
 "0.211.112.417.21" , "1935-11-28" , "Déclaration additionnelle du 6 août 1935 entre la Suisse et la  Belgique concernant la légalisation d'actes de l'état civil" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/51/608_620_712/19351128/fr/pdf-a/fedlex-data-admin-ch-eli-cc-51-608_620_712-19351128-fr-pdf-a-1.pdf" ,
 "0.211.112.434.9" , "1938-01-01" , "Déclaration du 3 décembre 1937 entre la Suisse et la France concernant la délivrance d'actes de l'état civil" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/54/39_39_41/19380101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-54-39_39_41-19380101-fr-pdf-a-1.pdf" ,
 "0.211.112.445.4" , "1968-10-01" , "Accord du 16 novembre 1966 entre la Confédération Suisse et la République Italienne sur la dispense de légalisation, l'échange des actes de l'état civil et la présentation des certificats requis pour contracter mariage" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1968/937_977_893/19681001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1968-937_977_893-19681001-fr-pdf-a.pdf" ,
 "0.211.112.491.1" , "1880-03-16" , "Arrangement du 29 novembre 1878 entre la Suisse et les Etats riverains du lac de Constance au sujet de l'inscription des actes de l'état civil concernant les cas de naissance et de décès sur le lac de Constance ou lorsqu'un cadavre vient à être retiré de l'eau" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/5/26_26_26/18800316/fr/pdf-a/fedlex-data-admin-ch-eli-cc-5-26_26_26-18800316-fr-pdf-a-1.pdf" ,
 "0.211.212.3" , "2023-05-25" , "Convention du 1<sup>er</sup> juin 1970 sur la reconnaissance des divorces et des séparations de corps" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/1546_1546_1546/20230525/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-1546_1546_1546-20230525-fr-pdf-a.pdf" ,
 "0.211.213.01" , "2016-09-12" , "Convention du 2 octobre 1973 sur la loi applicable aux obligations alimentaires" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1977/1620_1620_1620/20160912/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1977-1620_1620_1620-20160912-fr-pdf-a.pdf" ,
